-2.2163e+09 -nan 0 0.282843
-5.1633e-05 -0.000236644 0.00115038 0.322841
3.3093e-05 0.000185318 0.00177963 0.362839
7.91704e-06 0.000535852 0.00190507 0.402837
-0.000601113 -0.000179329 0.000861212 0.442835
-0.00111434 -0.000821176 0.000347113 0.482832
-0.00109403 -0.000614895 0.000733839 0.52283
-0.00113308 -0.0006068 0.000680639 0.562828
-0.00121307 -0.000745746 0.000735916 0.602826
-0.000838077 -0.000128377 0.00173931 0.642824
-0.000557828 0.000286055 0.00223705 0.682822
-0.000900959 -0.000378735 0.00146842 0.72282
-0.00123713 -0.000889289 0.00090114 0.762818
-0.00132899 0.000259593 0.000909177 0.802816
-0.00168082 -0.000371638 0.000391531 0.842814
-0.00193276 0.000126355 8.68629e-05 0.882812
0.0013985 0.00105342 0.00113695 0.92281
0.00162805 0.000202485 0.00192207 0.962808
0.00163691 -0.000326556 0.00162168 1.00281
0.00179663 -0.000661519 0.00150918 1.0428
0.00152923 0.000991419 0.00152452 1.0828
0.000942518 2.94871e-05 0.00055054 1.1228
0.000915203 -0.000250175 -0.000187883 1.1628
0.00135864 0.000220044 0.000467613 1.2028
0.00162487 0.000277769 0.00105108 1.24279
0.00178142 -3.0861e-05 0.000991773 1.28279
0.00196324 -9.23551e-05 0.0014483 1.32279
0.00158711 0.00160908 0.00170917 1.36279
0.000819155 0.000730163 0.0006223 1.40279
0.000730765 0.000447173 -0.000328311 1.44278
0.00104832 0.000723927 -0.000141545 1.48278
0.00130952 0.000599774 -0.000120688 1.52278
0.00177251 0.000365383 -0.000222606 1.56278
0.00239066 0.000670724 0.000654173 1.60278
0.002355 0.000552532 0.00126832 1.64277
0.00159054 0.00108095 0.00045026 1.68277
0.000917752 0.0010222 -0.000325444 1.72277
0.000528541 0.00116915 -0.00045962 1.76277
0.000472124 0.000857649 -0.00108569 1.80277
0.0010695 0.000740173 -0.00148534 1.84276
0.00208401 0.00132444 -0.000516876 1.88276
0.00255379 0.00138897 0.000309757 1.92276
0.002339 0.000260719 -3.6105e-05 1.96276
0.00206435 0.00124462 -0.000258098 2.00276
0.00174057 0.00130959 -0.000375519 2.04275
0.00097198 0.00086376 -0.0014544 2.08275
0.000251598 0.000861563 -0.0022248 2.12275
0.000921603 0.00162799 -0.00150773 2.16275
0.00175098 0.00194271 0.00118539 2.20275
0.00214041 0.00107233 0.00077279 2.24274
0.00249062 0.00035462 0.00156343 2.28274
0.00255284 -7.41624e-05 3.14371e-06 2.32274
0.00191018 0.000612777 -0.00113476 2.36274
0.000996472 0.000698046 -0.00209598 2.40274
0.000552846 0.00147623 -0.00181214 2.44273
0.000343345 0.00188299 0.00148671 2.48273
0.0009324 0.00156996 0.00142163 2.52273
0.00187297 0.0011784 0.00182429 2.56273
0.00240257 0.000395482 0.00132977 2.60273
0.00219786 -0.000903311 0.000344089 2.64272
0.00152069 0.000515066 0.000927489 2.68272
0.000772856 0.00103113 -0.00121581 2.72272
-0.000158499 0.00122811 0.00120691 2.76272
-0.000576699 0.00145315 0.00158729 2.80272
0.000522664 0.00173338 0.00246787 2.84271
0.00129034 0.000994275 0.00235533 2.88271
0.00156685 -0.000745765 0.00128598 2.92271
0.00153215 -0.00153543 0.000617567 2.96271
0.000954051 0.000848522 0.000138546 3.00271
-0.000389491 0.000522346 -0.000931825 3.0427
-0.00146687 0.000753718 0.00104306 3.0827
-0.00135039 0.00173888 0.00224605 3.1227
0.00038652 0.00148965 0.00252919 3.1627
0.000398066 -0.000191603 0.00213363 3.2027
0.000887431 -0.00139692 0.00206518 3.24269
0.000939972 0.00151846 0.00165081 3.28269
-0.000259914 0.000555332 0.00030191 3.32269
-0.00167451 0.000445032 -0.000669459 3.36269
-0.00228594 0.00121874 0.00122422 3.40269
-0.00226788 0.00159329 0.00170733 3.44269
0.000929956 0.000548591 0.00200368 3.48268
0.000755314 -0.000591325 0.00271671 3.52268
0.000607828 -0.00167543 0.00270616 3.56268
8.51448e-05 0.00148793 0.00150456 3.60268
-0.00108592 0.00111462 0.0004691 3.64268
-0.00216018 0.00128261 0.000293034 3.68267
-0.00301408 0.0012309 -4.71161e-05 3.72267
0.00212405 0.00110789 0.000921528 3.76267
0.00220318 0.000629991 0.00228732 3.80267
0.00158335 -0.000751662 0.00279688 3.84267
0.00056842 -0.00258837 0.00209448 3.88266
1.65001e-05 0.00229337 0.00146626 3.92266
-0.000963944 0.00204761 0.000964812 3.96266
-0.00245926 0.00143899 -0.000217557 4.00266
0.00267028 0.00129527 -0.000731714 4.04266
0.00320478 0.00176581 0.00103993 4.08265
0.00303476 0.000741722 0.00182301 4.12265
0.00223711 -0.00147575 0.00174487 4.16265
0.00148832 0.00323365 0.0018717 4.20265
0.000806178 0.0028839 0.00151953 4.24265
