0 0 0 0
0 0 0 0.1
2.49584e-07 0 0 0.2
9.93345e-07 1.24792e-09 0 0.3
2.46598e-06 7.45008e-09 6.23959e-12 0.4
4.88754e-06 2.59077e-08 4.96984e-11 0.5
8.45891e-06 6.85441e-08 2.22447e-10 0.6
1.33576e-05 1.52791e-07 7.36804e-10 0.7
1.97341e-05 3.02301e-07 2.01143e-09 0.8
2.77081e-05 5.4747e-07 4.78751e-09 0.9
3.73661e-05 9.25728e-07 1.0277e-08 1
4.87588e-05 1.48161e-06 2.03437e-08 1.1
6.18993e-05 2.26657e-06 3.77168e-08 1.2
7.67622e-05 3.33856e-06 6.62342e-08 1.3
9.32831e-05 4.76129e-06 1.11113e-07 1.4
0.000111359 6.60339e-06 1.79243e-07 1.5
0.000130847 8.93714e-06 2.79494e-07 1.6
0.000151571 1.18372e-05 4.23033e-07 1.7
0.000173317 1.53788e-05 6.23642e-07 1.8
0.000195842 1.96363e-05 8.98027e-07 1.9
0.000218873 2.46812e-05 1.2661e-06 2
0.000242111 3.05799e-05 1.75126e-06 2.1
0.000265239 3.73922e-05 2.38055e-06 2.2
0.000287923 4.51686e-05 3.1849e-06 2.3
0.000309817 5.39489e-05 4.19918e-06 2.4
0.000330572 6.37598e-05 5.4622e-06 2.5
0.000349837 7.46132e-05 7.01671e-06 2.6
0.000367264 8.65048e-05 8.9092e-06 2.7
0.00038252 9.94122e-05 1.11897e-05 2.8
0.000395285 0.000113294 1.39112e-05 2.9
0.000405263 0.000128089 1.71297e-05 3
0.00041218 0.000143715 2.0903e-05 3.1
0.000415799 0.000160069 2.52904e-05 3.2
0.000415914 0.000177028 3.03516e-05 3.3
0.00041236 0.000194448 3.61463e-05 3.4
0.000405016 0.000212166 4.27324e-05 3.5
0.000393806 0.000230001 5.01657e-05 3.6
0.000378702 0.000247756 5.84982e-05 3.7
0.000359725 0.00026522 6.7777e-05 3.8
0.000336947 0.000282168 7.8043e-05 3.9
0.000310491 0.00029837 8.93296e-05 4
0.00028053 0.000313588 0.000101661 4.1
0.000247286 0.00032758 0.000115053 4.2
