0 0 0 0
0 0 0 0.1
1.81864e-06 0 0 0.2
6.98905e-06 1.81864e-08 0 0.3
1.65134e-05 1.059e-07 1.81864e-10 0.4
3.06918e-05 3.56631e-07 1.42091e-09 0.5
4.90504e-05 9.07161e-07 6.21204e-09 0.6
7.03784e-05 1.93011e-06 2.00127e-08 0.7
9.28705e-05 3.61845e-06 5.29143e-08 0.8
0.000114355 6.16365e-06 1.21471e-07 0.9
0.000132578 9.73034e-06 2.5045e-07 1
0.000145501 1.44307e-05 4.74228e-07 1.1
0.000151582 2.03022e-05 8.37571e-07 1.2
0.000149984 2.72919e-05 1.39556e-06 1.3
0.0001407 3.52495e-05 2.21251e-06 1.4
0.000124565 4.39313e-05 3.35983e-06 1.5
0.000103159 5.30136e-05 4.91287e-06 1.6
7.86155e-05 6.21165e-05 6.94692e-06 1.7
5.33471e-05 7.08326e-05 9.53265e-06 1.8
2.97481e-05 7.87609e-05 1.27314e-05 1.9
9.89301e-06 8.55387e-05 1.65904e-05 2
-4.71619e-06 9.08706e-05 2.11389e-05 2.1
-1.33257e-05 9.45493e-05 2.63848e-05 2.2
-1.60026e-05 9.64677e-05 3.23123e-05 2.3
-1.35969e-05 9.66197e-05 3.88813e-05 2.4
-7.59837e-06 9.50923e-05 4.60277e-05 2.5
9.22078e-08 9.20472e-05 5.36648e-05 2.6
7.44424e-06 8.76988e-05 6.16857e-05 2.7
1.25931e-05 8.22877e-05 6.99667e-05 2.8
1.41091e-05 7.60565e-05 7.83709e-05 2.9
1.12031e-05 6.92289e-05 8.6752e-05 3
3.83936e-06 6.19963e-05 9.49579e-05 3.1
-7.25757e-06 5.45118e-05 0.000102834 3.2
-2.07054e-05 4.68928e-05 0.000110227 3.3
-3.46595e-05 3.92311e-05 0.000116987 3.4
-4.70752e-05 3.16081e-05 0.000122969 3.5
-5.60002e-05 2.41118e-05 0.000128037 3.6
-5.98569e-05 1.68537e-05 0.000132067 3.7
-5.76742e-05 9.98067e-06 0.000134944 3.8
-4.92384e-05 3.68068e-06 0.000136571 3.9
